date,time,contact_date,sex,race,age,ethnicity,was_frisked,contact_officer,zip,circumstance,basis,key_situations,weather,vehicle_involved
2021-09-29,01:48:00,2021-09-29 01:48:00,Female,White,47,NULL,0,101940,02127,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-29,00:20:00,2021-09-29 00:20:00,Male,White,39,NULL,0,157665,02215,Encountered,Intel,NULL,NULL,FALSE
2021-09-29,00:20:00,2021-09-29 00:20:00,Male,White,31,Not of Hispanic Origin,0,157665,02215,Encountered,Intel,NULL,NULL,FALSE
2021-09-25,NA,2021-09-25,Male,Black,28,Not of Hispanic Origin,0,081127,02109,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-25,02:30:00,2021-09-25 02:30:00,Male,Black,27,Unknown,0,081127,02109,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-29,07:24:00,2021-09-29 07:24:00,Female,NA,34,NULL,0,126548,02126,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-09-29,10:32:00,2021-09-29 10:32:00,Male,Black,35,NULL,1,157641,02215,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-29,10:00:00,2021-09-29 10:00:00,Male,White,46,Hispanic Origin,0,117001,02119,Stopped,Intel,NULL,NULL,TRUE
2021-09-29,10:00:00,2021-09-29 10:00:00,Female,Unknown,28,Hispanic Origin,0,117001,02119,Stopped,Intel,NULL,NULL,TRUE
2021-09-29,14:27:00,2021-09-29 14:27:00,Male,White,32,Hispanic Origin,1,144505,02215,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-29,13:00:00,2021-09-29 13:00:00,Male,Black,28,Not of Hispanic Origin,0,117001,02121,Stopped,Intel,NULL,NULL,TRUE
2021-09-29,15:10:00,2021-09-29 15:10:00,Male,Black,21,Not of Hispanic Origin,0,157676,02124,Stopped,Intel,NULL,NULL,FALSE
2021-09-29,15:10:00,2021-09-29 15:10:00,Female,Black,18,Not of Hispanic Origin,0,157676,02124,Stopped,Intel,NULL,NULL,FALSE
2021-09-29,11:02:00,2021-09-29 11:02:00,Male,Black,20,Not of Hispanic Origin,0,128383,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,11:02:00,2021-09-29 11:02:00,Male,Black,23,Not of Hispanic Origin,0,128383,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,16:57:00,2021-09-29 16:57:00,Male,White,62,NULL,0,117727,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-09-29,17:16:00,2021-09-29 17:16:00,Female,Black,35,Hispanic Origin,0,144336,02118,Observed,Reasonable Suspicion,NULL,NULL,TRUE
2021-09-29,17:16:00,2021-09-29 17:16:00,Male,Black,32,Not of Hispanic Origin,0,144336,02118,Observed,Reasonable Suspicion,NULL,NULL,TRUE
2021-09-29,07:24:00,2021-09-29 07:24:00,Male,White,27,NULL,1,010163,02134,Stopped,Probable Cause,NULL,NULL,FALSE
2021-09-29,20:40:00,2021-09-29 20:40:00,Male,Black,42,Not of Hispanic Origin,0,153088,02108,Stopped,Encounter,NULL,NULL,FALSE
2021-09-29,22:03:00,2021-09-29 22:03:00,Male,Black,15,Unknown,1,144497,02135,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-09-29,18:18:00,2021-09-29 18:18:00,Male,Black,22,Hispanic Origin,0,131605,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,18:18:00,2021-09-29 18:18:00,Male,Black,24,Not of Hispanic Origin,0,131605,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,18:18:00,2021-09-29 18:18:00,Male,Black,22,Unknown,0,131605,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,23:41:00,2021-09-29 23:41:00,Male,White,33,Hispanic Origin,1,148321,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-30,01:24:00,2021-09-30 01:24:00,Male,Black,34,Not of Hispanic Origin,0,157665,02118,Stopped,Intel,NULL,NULL,FALSE
2021-09-30,02:20:00,2021-09-30 02:20:00,NA,NA,NA,NULL,0,157665,02118,Observed,Probable Cause,NULL,NULL,TRUE
2021-09-26,00:53:00,2021-09-26 00:53:00,Male,Other,27,Unknown,0,157646,02114,Stopped,Intel,NULL,NULL,TRUE
2021-09-29,13:08:00,2021-09-29 13:08:00,Male,Black,32,NULL,1,157636,02119,Stopped,Encounter,NULL,NULL,FALSE
2021-09-30,17:49:00,2021-09-30 17:49:00,Male,White,39,Hispanic Origin,1,157665,02116,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-30,19:44:00,2021-09-30 19:44:00,Male,Black,17,Not of Hispanic Origin,0,117727,02121,Observed,Intel,NULL,NULL,FALSE
2021-10-01,00:14:00,2021-10-01 00:14:00,Female,Black,33,Not of Hispanic Origin,0,157655,02115,Encountered,Probable Cause,NULL,NULL,FALSE
2021-10-01,11:29:00,2021-10-01 11:29:00,Male,White,55,Not of Hispanic Origin,0,162306,02109,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-01,18:40:00,2021-10-01 18:40:00,Male,Black,25,Not of Hispanic Origin,0,153111,02121,Observed,Intel,NULL,NULL,TRUE
2021-10-01,18:40:00,2021-10-01 18:40:00,Male,Black,12,Not of Hispanic Origin,0,148260,02134,Observed,Intel,NULL,NULL,FALSE
2021-10-01,18:27:00,2021-10-01 18:27:00,Male,White,35,Not of Hispanic Origin,1,144416,02108,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-01,15:17:00,2021-10-01 15:17:00,Male,White,36,Not of Hispanic Origin,0,144416,02109,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-09-30,17:38:00,2021-09-30 17:38:00,Male,Black,34,Not of Hispanic Origin,0,099776,02122,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-09-30,17:38:00,2021-09-30 17:38:00,Female,Black,61,Not of Hispanic Origin,0,099776,02122,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-02,00:38:00,2021-10-02 00:38:00,Female,Other,30,Unknown,0,153144,02120,Stopped,Encounter,NULL,NULL,TRUE
2021-10-02,12:00:00,2021-10-02 12:00:00,Male,Black,31,NULL,0,148245,02119,Encountered,Intel,NULL,NULL,FALSE
2021-10-02,12:00:00,2021-10-02 12:00:00,Male,Black,26,Not of Hispanic Origin,0,148245,02119,Encountered,Intel,NULL,NULL,FALSE
2021-10-02,12:00:00,2021-10-02 12:00:00,Male,Black,31,NULL,0,148245,02119,Encountered,Intel,NULL,NULL,FALSE
2021-10-02,12:21:00,2021-10-02 12:21:00,Male,Black,26,Not of Hispanic Origin,1,148244,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-02,13:20:00,2021-10-02 13:20:00,Male,Black,27,Not of Hispanic Origin,0,144335,02122,Encountered,Probable Cause,NULL,NULL,TRUE
2021-10-02,13:14:00,2021-10-02 13:14:00,NA,White,NA,Unknown,0,162951,02215,Encountered,Intel,NULL,NULL,TRUE
2021-10-02,13:14:00,2021-10-02 13:14:00,Male,White,31,Not of Hispanic Origin,0,162951,02215,Encountered,Intel,NULL,NULL,TRUE
2021-10-02,NA,2021-10-02,Male,Black,20,Not of Hispanic Origin,1,153076,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-02,NA,2021-10-02,Male,Black,19,Not of Hispanic Origin,1,153076,02124,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-02,15:35:00,2021-10-02 15:35:00,Male,Black,27,Not of Hispanic Origin,0,153161,02114,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-02,03:19:00,2021-10-02 03:19:00,Male,Black,29,Not of Hispanic Origin,1,153137,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-02,17:09:00,2021-10-02 17:09:00,Female,White,59,Not of Hispanic Origin,1,135977,02131,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-02,17:09:00,2021-10-02 17:09:00,Male,Black,58,Hispanic Origin,0,135977,02131,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-02,18:45:00,2021-10-02 18:45:00,Female,Black,38,Hispanic Origin,1,153111,02122,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-02,18:45:00,2021-10-02 18:45:00,Female,Black,29,Not of Hispanic Origin,1,153111,02122,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-01,00:25:00,2021-10-01 00:25:00,Male,Unknown,18,Hispanic Origin,1,141219,02113,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-02,18:15:00,2021-10-02 18:15:00,Female,Other,37,Not of Hispanic Origin,0,153329,02118,Observed,Encounter,NULL,NULL,FALSE
2021-10-02,18:15:00,2021-10-02 18:15:00,Male,White,37,Not of Hispanic Origin,0,153329,02118,Observed,Encounter,NULL,NULL,FALSE
2021-10-02,20:28:00,2021-10-02 20:28:00,Male,Black,16,Not of Hispanic Origin,0,144505,02135,Encountered,Encounter,NULL,NULL,FALSE
2021-10-02,20:28:00,2021-10-02 20:28:00,Male,Black,18,Unknown,0,144505,02135,Encountered,Encounter,NULL,NULL,FALSE
2021-10-02,18:06:00,2021-10-02 18:06:00,Male,Black,20,Not of Hispanic Origin,1,157617,02130,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-02,22:00:00,2021-10-02 22:00:00,Male,Black,35,Not of Hispanic Origin,0,153329,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,NA,2021-10-03,Male,White,22,Hispanic Origin,0,157665,02215,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-03,NA,2021-10-03,Male to Female Transgender,Black,24,Hispanic Origin,0,157665,02215,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-02,23:16:00,2021-10-02 23:16:00,Male,Black,22,Not of Hispanic Origin,1,108610,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-02,23:16:00,2021-10-02 23:16:00,Male,White,19,Hispanic Origin,1,108610,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-02,23:16:00,2021-10-02 23:16:00,Male,White,22,NULL,1,108610,02125,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-03,10:53:00,2021-10-03 10:53:00,Male,Black,28,Not of Hispanic Origin,0,153152,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,10:46:00,2021-10-03 10:46:00,Male,Black,64,Not of Hispanic Origin,0,083072,02118,Observed,Intel,NULL,NULL,TRUE
2021-10-03,10:46:00,2021-10-03 10:46:00,Female,White,34,Not of Hispanic Origin,0,083072,02118,Observed,Intel,NULL,NULL,TRUE
2021-10-03,14:32:00,2021-10-03 14:32:00,Male,Black,24,Not of Hispanic Origin,1,126514,02119,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,14:32:00,2021-10-03 14:32:00,Male,Black,26,Not of Hispanic Origin,0,126514,02119,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,NA,2021-10-03,Male,Black,23,Hispanic Origin,1,126514,02115,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-03,NA,2021-10-03,Male,Black,22,NULL,1,126514,02115,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-03,NA,2021-10-03,Male,White,24,Not of Hispanic Origin,1,126514,02115,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,15:20:00,2021-09-29 15:20:00,Male,Black,24,NULL,0,126514,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,15:20:00,2021-09-29 15:20:00,Male,Black,23,Hispanic Origin,0,126514,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-09-29,15:20:00,2021-09-29 15:20:00,Male,Black,23,Not of Hispanic Origin,0,126514,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-03,15:15:00,2021-10-03 15:15:00,Male,Black,45,NULL,0,106719,02134,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,15:15:00,2021-10-03 15:15:00,Male,White,45,Unknown,0,106719,02134,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,17:45:00,2021-10-03 17:45:00,Male,White,26,Hispanic Origin,0,118323,02121,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,17:45:00,2021-10-03 17:45:00,Male,Other,19,NULL,0,118323,02121,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,17:45:00,2021-10-03 17:45:00,Male,Black,20,Hispanic Origin,0,118323,02121,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,22:35:00,2021-10-03 22:35:00,Male,Other,15,Hispanic Origin,0,162964,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,22:35:00,2021-10-03 22:35:00,Male,Black,15,Not of Hispanic Origin,0,162964,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,22:35:00,2021-10-03 22:35:00,Male,Black,16,Hispanic Origin,1,162964,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,22:35:00,2021-10-03 22:35:00,Male,Other,15,Hispanic Origin,1,162964,02111,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-04,01:09:00,2021-10-04 01:09:00,Male,Black,35,Unknown,0,157654,02215,Encountered,Encounter,NULL,NULL,TRUE
2021-10-04,01:09:00,2021-10-04 01:09:00,Male,Black,33,NULL,0,157654,02215,Encountered,Encounter,NULL,NULL,TRUE
2021-10-04,10:27:00,2021-10-04 10:27:00,Male,Black,53,Not of Hispanic Origin,0,162943,02125,Encountered,Encounter,NULL,NULL,FALSE
2021-10-04,12:30:00,2021-10-04 12:30:00,Male,Asian,29,Not of Hispanic Origin,1,098663,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,12:30:00,2021-10-04 12:30:00,Male,Black,21,Not of Hispanic Origin,0,098663,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,12:30:00,2021-10-04 12:30:00,Male,Black,31,Hispanic Origin,0,098663,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,12:30:00,2021-10-04 12:30:00,Male,Black,26,Not of Hispanic Origin,0,098663,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,12:30:00,2021-10-04 12:30:00,Male,Black,29,Hispanic Origin,0,098663,02119,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,13:45:00,2021-10-04 13:45:00,Male,White,40,Hispanic Origin,1,135977,02131,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-04,12:15:00,2021-10-04 12:15:00,Male,Black,20,NULL,0,126514,02125,Observed,Probable Cause,NULL,NULL,FALSE
2021-10-04,12:15:00,2021-10-04 12:15:00,Male,Black,17,Not of Hispanic Origin,0,126514,02125,Observed,Probable Cause,NULL,NULL,FALSE
2021-10-03,18:46:00,2021-10-03 18:46:00,Male,Black,19,NULL,1,126186,02121,Stopped,Encounter,NULL,NULL,TRUE
2021-10-03,18:46:00,2021-10-03 18:46:00,Male,White,21,Hispanic Origin,1,126186,02121,Stopped,Encounter,NULL,NULL,TRUE
2021-10-04,18:44:00,2021-10-04 18:44:00,Male,Black,39,Not of Hispanic Origin,0,153117,02118,Encountered,Intel,NULL,NULL,TRUE
2021-10-04,19:10:00,2021-10-04 19:10:00,Male,Black,33,Not of Hispanic Origin,1,157673,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,19:10:00,2021-10-04 19:10:00,NA,Black,NA,Unknown,0,157673,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-04,17:45:00,2021-10-04 17:45:00,Female,White,33,Not of Hispanic Origin,0,081082,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-04,17:45:00,2021-10-04 17:45:00,Male,Black,23,Not of Hispanic Origin,1,081082,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-04,17:45:00,2021-10-04 17:45:00,Male,White,35,Not of Hispanic Origin,1,081082,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-04,17:45:00,2021-10-04 17:45:00,Male,White,26,Not of Hispanic Origin,1,081082,02111,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-04,22:29:00,2021-10-04 22:29:00,Male,Black,28,Not of Hispanic Origin,0,NA,NA,NA,NA,NA,NA,FALSE
2021-10-03,06:25:00,2021-10-03 06:25:00,Male,White,35,Unknown,0,157665,02118,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-05,01:38:00,2021-10-05 01:38:00,Male,Black,25,Not of Hispanic Origin,0,114015,02126,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,03:49:00,2021-10-05 03:49:00,Male,Black,41,Not of Hispanic Origin,1,162952,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-05,10:22:00,2021-10-05 10:22:00,Male,White,49,Not of Hispanic Origin,0,144505,02115,Encountered,Encounter,NULL,NULL,FALSE
2021-10-05,10:22:00,2021-10-05 10:22:00,Male,White,32,Not of Hispanic Origin,0,144505,02115,Encountered,Encounter,NULL,NULL,FALSE
2021-10-05,02:58:00,2021-10-05 02:58:00,Male,Black,37,Not of Hispanic Origin,0,121746,02125,Stopped,Intel,NULL,NULL,TRUE
2021-10-05,08:24:00,2021-10-05 08:24:00,Male,White,41,Not of Hispanic Origin,0,153128,02215,Encountered,Encounter,NULL,NULL,FALSE
2021-10-05,08:24:00,2021-10-05 08:24:00,Male,Black,37,Hispanic Origin,0,153128,02215,Encountered,Encounter,NULL,NULL,FALSE
2021-10-05,20:58:00,2021-10-05 20:58:00,Male,Black,25,Hispanic Origin,1,148319,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,20:58:00,2021-10-05 20:58:00,Female,Black,31,Not of Hispanic Origin,1,148319,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,22:33:00,2021-10-05 22:33:00,Male,Black,19,Not of Hispanic Origin,0,153120,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-05,22:33:00,2021-10-05 22:33:00,Male,White,21,Not of Hispanic Origin,0,153120,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-05,22:33:00,2021-10-05 22:33:00,Male,White,17,Hispanic Origin,0,153120,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-05,16:17:00,2021-10-05 16:17:00,Female,White,42,Not of Hispanic Origin,1,140604,02134,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-05,20:26:00,2021-10-05 20:26:00,Male,Black,38,Not of Hispanic Origin,1,162952,02215,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-06,01:35:00,2021-10-06 01:35:00,Male,Black,30,Not of Hispanic Origin,0,162303,02124,Observed,Encounter,NULL,NULL,TRUE
2021-10-06,01:20:00,2021-10-06 01:20:00,Male,White,49,Not of Hispanic Origin,1,157665,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-03,11:22:00,2021-10-03 11:22:00,Male,Black,27,Not of Hispanic Origin,0,157693,02127,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-06,07:56:00,2021-10-06 07:56:00,Male,Black,16,Unknown,0,108602,02136,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-06,07:56:00,2021-10-06 07:56:00,Male,Unknown,14,Unknown,0,108602,02136,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-06,07:56:00,2021-10-06 07:56:00,Male,Black,14,Unknown,1,108602,02136,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-06,14:24:00,2021-10-06 14:24:00,Male,Black,21,Not of Hispanic Origin,0,128383,02121,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-06,17:00:00,2021-10-06 17:00:00,Male,Black,24,Not of Hispanic Origin,1,144840,02136,Stopped,Encounter,NULL,NULL,FALSE
2021-10-06,17:00:00,2021-10-06 17:00:00,Male,Black,26,Not of Hispanic Origin,0,144840,02136,Stopped,Encounter,NULL,NULL,FALSE
2021-10-06,17:30:00,2021-10-06 17:30:00,Male,Black,25,Unknown,0,118244,02108,Encountered,Encounter,NULL,NULL,FALSE
2021-10-06,20:01:00,2021-10-06 20:01:00,Male,Black,36,Hispanic Origin,0,153137,02126,Encountered,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-06,19:30:00,2021-10-06 19:30:00,Male,Black,25,Not of Hispanic Origin,1,140306,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-06,19:30:00,2021-10-06 19:30:00,Male,Black,25,Not of Hispanic Origin,1,140306,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-06,NA,2021-10-06,Male,Black,32,NULL,0,153111,02121,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-07,NA,2021-10-07,Male,White,30,Not of Hispanic Origin,0,157622,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-07,00:06:00,2021-10-07 00:06:00,Male,Asian,22,Not of Hispanic Origin,0,140299,02128,Encountered,Encounter,NULL,NULL,FALSE
2021-10-01,16:00:00,2021-10-01 16:00:00,Male,Black,28,Not of Hispanic Origin,0,144462,02122,Encountered,Encounter,NULL,NULL,TRUE
2021-10-06,23:20:00,2021-10-06 23:20:00,Male,White,29,NULL,1,148303,02120,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-06,23:20:00,2021-10-06 23:20:00,Male,Black,65,Unknown,0,148303,02120,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-07,00:24:00,2021-10-07 00:24:00,Male,White,39,Not of Hispanic Origin,0,153078,02118,Stopped,Intel,NULL,NULL,FALSE
2021-10-06,16:50:00,2021-10-06 16:50:00,Female,White,32,Not of Hispanic Origin,1,153111,02121,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-07,17:05:00,2021-10-07 17:05:00,Male,Black,21,Not of Hispanic Origin,0,153111,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-07,17:05:00,2021-10-07 17:05:00,Male,Black,19,Not of Hispanic Origin,0,153111,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-07,16:45:00,2021-10-07 16:45:00,Male,Black,23,Not of Hispanic Origin,1,118323,02124,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-07,16:45:00,2021-10-07 16:45:00,Male,Black,28,Not of Hispanic Origin,1,118323,02124,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,10:55:00,2021-10-05 10:55:00,Female,Black,33,Not of Hispanic Origin,0,162924,02126,Encountered,Encounter,NULL,NULL,FALSE
2021-10-07,20:30:00,2021-10-07 20:30:00,Male,White,17,Not of Hispanic Origin,1,116743,02129,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-07,20:45:00,2021-10-07 20:45:00,Male,Black,29,Not of Hispanic Origin,1,140306,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-07,20:45:00,2021-10-07 20:45:00,Female,Black,30,Unknown,0,140306,02124,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-07,21:40:00,2021-10-07 21:40:00,Female,White,27,Not of Hispanic Origin,1,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-07,21:40:00,2021-10-07 21:40:00,Male,Black,23,Not of Hispanic Origin,1,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,10:00:00,2021-10-08 10:00:00,Male,Black,33,Not of Hispanic Origin,0,162310,02116,Encountered,Encounter,NULL,NULL,FALSE
2021-10-08,11:30:00,2021-10-08 11:30:00,Male,Black,27,Not of Hispanic Origin,0,157658,02132,Stopped,Probable Cause,NULL,NULL,FALSE
2021-10-08,19:06:00,2021-10-08 19:06:00,Male,Unknown,27,NULL,0,151206,02118,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-08,20:50:00,2021-10-08 20:50:00,Male,Black,31,Unknown,0,153120,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,20:50:00,2021-10-08 20:50:00,Male,Black,30,Not of Hispanic Origin,0,153120,02118,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,20:45:00,2021-10-08 20:45:00,Male,Black,20,Not of Hispanic Origin,1,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,20:45:00,2021-10-08 20:45:00,Male,Black,19,NULL,1,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,20:45:00,2021-10-08 20:45:00,Male,Black,21,Not of Hispanic Origin,1,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,20:45:00,2021-10-08 20:45:00,Male,Black,19,Unknown,1,153111,02119,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,18:50:00,2021-10-08 18:50:00,Male,White,39,Unknown,0,148252,02124,Encountered,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,23:01:00,2021-10-08 23:01:00,Male,White,47,Not of Hispanic Origin,0,144505,02118,Stopped,Reasonable Suspicion,NULL,NULL,FALSE
2021-10-08,23:00:00,2021-10-08 23:00:00,Male,Black,27,Not of Hispanic Origin,0,144416,02108,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-08,23:00:00,2021-10-08 23:00:00,Female,Black,21,Not of Hispanic Origin,0,144416,02108,Stopped,Probable Cause,NULL,NULL,TRUE
2021-10-08,22:51:00,2021-10-08 22:51:00,Male,White,19,Hispanic Origin,1,102679,02121,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,22:51:00,2021-10-08 22:51:00,Male,Black,25,Not of Hispanic Origin,1,102679,02121,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,19:35:00,2021-10-05 19:35:00,Male,Black,21,Unknown,1,103536,02125,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,19:35:00,2021-10-05 19:35:00,Male,Black,22,Hispanic Origin,1,103536,02125,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,19:35:00,2021-10-05 19:35:00,Male,Black,23,Not of Hispanic Origin,1,103536,02125,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-05,18:35:00,2021-10-05 18:35:00,Male,Black,21,Not of Hispanic Origin,0,102679,02125,Stopped,Reasonable Suspicion,NULL,NULL,TRUE
2021-10-08,01:00:00,2021-10-08 01:00:00,Female,White,32,Not of Hispanic Origin,0,141219,02108,Observed,Intel,NULL,NULL,TRUE
2021-10-08,01:00:00,2021-10-08 01:00:00,Male,Black,23,Hispanic Origin,0,141219,02108,Observed,Intel,NULL,NULL,TRUE
2021-10-08,01:00:00,2021-10-08 01:00:00,Male,Black,34,Not of Hispanic Origin,0,141219,02108,Observed,Intel,NULL,NULL,TRUE
2021-10-08,01:00:00,2021-10-08 01:00:00,Female,White,32,Unknown,0,141219,02108,Observed,Intel,NULL,NULL,TRUE
